"period_of_date","documentclass_id","budget_id","caption","document_id","close_date","reg_number","main_close_date","main_reg_number","amount_1year","dd_estimate_caption","dd_recipient_caption","kadmr_code","kfsr_code","kcsr_code","kvr_code","dd_purposefulgrant_code","kesr_code","kdr_code","kde_code","kdf_code","dd_grantinvestment_code"
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004419861,2025-06-30 00:00:00.000,"3-24/4",2024-01-25 00:00:00.000,"3-24",0.00,министерство цифрового развития АО_,"ГБУ ""Центр информационных технологий Амурской области""","940","0410","1620411010","464","0","000","163","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004419861,2025-06-30 00:00:00.000,"3-24/4",2024-01-25 00:00:00.000,"3-24",0.00,министерство цифрового развития АО_,"ГБУ ""Центр информационных технологий Амурской области""","940","0410","1620411010","464","0","000","163","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004498328,2025-10-09 00:00:00.000,"1",2025-07-01 00:00:00.000,"20/БИ2",2216000.00,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Шимановская РБ""","918","0909","0620211010","461","0","000","966","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004425518,2025-07-07 00:00:00.000,"1",2025-03-05 00:00:00.000,"31/БИ1",2250000.00,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Мазановская РБ""","918","0909","0620211010","461","0","000","181","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004458552,2025-08-25 00:00:00.000,"1",2025-07-01 00:00:00.000,"51/БИ",4609193.96,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Тындинская СП""","918","0909","0620211010","461","0","000","962","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004456871,2025-08-21 00:00:00.000,"2",2025-02-21 00:00:00.000,"39/БИ1",5746714.67,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Сковородинская ЦРБ""","918","0909","0620211010","461","0","000","179","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004456899,2025-08-21 00:00:00.000,"1",2025-07-01 00:00:00.000,"20/БИ1",2216000.00,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Шимановская РБ""","918","0909","0620211010","461","0","000","965","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004539203,2025-11-17 00:00:00.000,"10/БУ-2025/2",2025-02-10 00:00:00.000,"10/БУ-2025",117.32,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0406","04201R0650","464","0","000","126","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004497001,2025-10-08 00:00:00.000,"1-Р",2025-01-27 00:00:00.000,"1-Р",296894.95,министерство культуры и национальной политики Амурской области смета,"ГАУКАО ""АОДНТ""","917","0801","0320411010","465","0","000","010","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004532224,2025-11-07 00:00:00.000,"1",2025-09-11 00:00:00.000,"34/БИ1",1866000.00,министерство здравоохранения Амурской области смета,"ГБУЗ АО""Райчихинская ГБ""","918","0909","0620211010","461","0","000","989","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004549791,2025-11-21 00:00:00.000,"1",2025-10-01 00:00:00.000,"41/БИ4",0.00,министерство здравоохранения Амурской области смета,"ГАУЗ АО ""Тындинская межрайонная больница""","918","0909","0620211010","462","0","000","999","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004551145,2025-11-27 00:00:00.000,"14/БУ-2025/3",2025-03-12 00:00:00.000,"14/БУ-2025",5798655.56,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","1006","021Я451210","464","0","000","070","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004532448,2025-11-07 00:00:00.000,"1",2025-09-11 00:00:00.000,"34/БИ2",1794597.84,министерство здравоохранения Амурской области смета,"ГБУЗ АО""Райчихинская ГБ""","918","0909","0620211010","461","0","000","990","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004556880,2025-11-28 00:00:00.000,"1",2025-09-03 00:00:00.000,"41/БИ3",0.00,министерство здравоохранения Амурской области смета,"ГАУЗ АО ""Тындинская межрайонная больница""","918","0909","0620211010","462","0","000","991","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004563278,2025-12-04 00:00:00.000,"1",2025-07-01 00:00:00.000,"18/БИ1",0.00,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Свободненская межрайонная больница""","918","0909","0620211010","461","0","000","963","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004562841,2025-12-04 00:00:00.000,"29/БУ-2025/2",2025-07-14 00:00:00.000,"29/БУ-2025",7672846.80,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","1002","0220211010","464","0","000","170","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004573770,2025-12-10 00:00:00.000,"1",2025-09-03 00:00:00.000,"17/БИ2",5983333.33,министерство здравоохранения Амурской области смета,"ГАУЗ АО ""Белогорская межрайонная больница""","918","0909","0620211010","462","0","000","988","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004573776,2025-12-10 00:00:00.000,"1",2025-09-03 00:00:00.000,"17/БИ1",5943333.33,министерство здравоохранения Амурской области смета,"ГАУЗ АО ""Белогорская межрайонная больница""","918","0909","0620211010","462","0","000","987","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004572541,2025-12-15 00:00:00.000,"1",2025-07-01 00:00:00.000,"18/БИ2",8903300.00,министерство здравоохранения Амурской области смета,"ГБУЗ АО ""Свободненская межрайонная больница""","918","0909","0620211010","461","0","000","964","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004590766,2025-12-23 00:00:00.000,"20/БУ/4",2024-12-04 00:00:00.000,"20/БУ",0.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0505","0520311010","464","0","000","143","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004540124,2025-11-14 00:00:00.000,"5/БУ/4",2024-12-03 00:00:00.000,"5/БУ",6680472.61,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0902","0620211010","464","0","000","112","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006339,!!! НЕ РАБОТАТЬ !!! Областной бюджет Амурской области,1211004510146,2025-12-10 00:00:00.000,"11/БУ-2005/1",2025-02-13 00:00:00.000,"11/БУ-2005",10423762.40,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0902","061Д153657","464","0","000","112","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004641298,2026-02-10 00:00:00.000,"26/БУ/3",2024-12-03 00:00:00.000,"26/БУ",26993943.08,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0902","0620211010","464","0","000","125","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004668284,2025-12-03 00:00:00.000,"4/БУ-2025/6",2025-02-06 00:00:00.000,"4/БУ-2025",111255366.03,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0801","14204R5767","464","0","000","171","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004668286,2026-02-24 00:00:00.000,"2/БУ-2025/6",2025-02-06 00:00:00.000,"2/БУ-2025",41000000.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0801","14204R5767","464","0","000","172","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004668488,2025-11-05 00:00:00.000,"21/БУ/4",2024-12-03 00:00:00.000,"21/БУ",59238998.71,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0505","0520311010","464","0","000","156","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004668509,2025-11-05 00:00:00.000,"22/БУ/4",2024-12-03 00:00:00.000,"22/БУ",24927156.54,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0505","0520311010","464","0","000","157","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004668547,2025-11-07 00:00:00.000,"23/БУ/4",2024-12-03 00:00:00.000,"23/БУ",25621826.08,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0505","0520311010","464","0","000","158","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004668548,2025-11-05 00:00:00.000,"24/БУ/4",2024-12-03 00:00:00.000,"24/БУ",25621826.08,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0505","0520311010","464","0","000","159","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004669132,2025-12-22 00:00:00.000,"5/БУ/4-2025",2025-03-04 00:00:00.000,"5/БУ-2025",0.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0801","0320411010","464","0","000","010","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004670144,2025-12-08 00:00:00.000,"3/БУ/2025/4",2025-02-06 00:00:00.000,"3/БУ/2025",2004852.83,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","1103","0920111010","464","0","000","013","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004670585,2025-11-17 00:00:00.000,"23/БУ-2025/3",2025-04-09 00:00:00.000,"23/БУ-2025",9095693.38,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","1102","09201R1110","464","0","000","863","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004673090,2025-12-12 00:00:00.000,"8/БУ-2025/4",2025-02-13 00:00:00.000,"8/БУ-2025",17261297.77,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0701","121Я150540","464","0","000","168","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004673760,2025-11-14 00:00:00.000,"16/БУ-2025/4",2025-03-14 00:00:00.000,"16/БУ-2025",358867621.62,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0703","1220411010","464","0","000","101","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004675401,2026-02-26 00:00:00.000,"6/БУ-2025/6",2025-02-13 00:00:00.000,"6/БУ-2025",42177088.89,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0702","121Ю450490","464","0","000","169","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004677385,2025-11-07 00:00:00.000,"9/БУ/5-2025",2025-02-13 00:00:00.000,"9/БУ-2025",64400000.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0709","1220111010","464","0","000","129","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004677916,2025-11-17 00:00:00.000,"38/БУ/6",2024-12-11 00:00:00.000,"38/БУ",22772200.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0406","0420111630","464","0","000","126","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004680706,2026-02-26 00:00:00.000,"7/БУ-2025/5",2025-02-13 00:00:00.000,"7/БУ-2025",113505694.67,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0701","121Я150540","464","0","000","167","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004688785,2025-12-26 00:00:00.000,"10/БУ/7",2024-11-29 00:00:00.000,"10/БУ",466759670.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0701","0720297505","464","9725100022310485","000","148","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004630141,2025-12-10 00:00:00.000,"40/БУ/7",2024-12-09 00:00:00.000,"40/БУ",51311347.71,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","1002","0220211010","464","0","000","106","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004683093,2025-12-26 00:00:00.000,"36/БУ/3",2024-12-04 00:00:00.000,"36/БУ",0.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0902","0620211010","464","0","000","111","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004706922,2025-11-14 00:00:00.000,"7/БУ/4",2024-12-03 00:00:00.000,"7/БУ",91446800.00,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0902","0620211010","464","0","000","113","000","000",""
"2025-01-01 - 2026-03-01",313,1401000006459,Областной бюджет Амурской области,1211004709996,2025-11-10 00:00:00.000,"31/БУ/6",2024-12-04 00:00:00.000,"31/БУ",14481525.41,Министерство строительства и архитектуры Амурской области,"ГБУ АО ""Строитель""","938","0702","0720111010","464","0","000","149","000","000",""
